src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid,system_process_name
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,39582,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,39582,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,58550,64.233.171.188,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,26751,18,4509,1.70E+12,1.70E+12,26509,5,2234,1.70E+12,1.70E+12,26499,13,2275,TLS.GoogleServices,Web,0,6,alt4-mtalk.google.com,58e34c2965c9f3fa4919d58deef1f49e,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,58550,64.233.171.188,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,26751,18,4581,1.70E+12,1.70E+12,26509,5,2254,1.70E+12,1.70E+12,26499,13,2327,TLS.GoogleServices,Web,0,6,alt4-mtalk.google.com,58e34c2965c9f3fa4919d58deef1f49e,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,43714,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,43714,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,41486,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,18,2,184,1.70E+12,1.70E+12,0,1,84,1.70E+12,1.70E+12,0,1,100,DNS,Network,0,6,p2p.connectpanasonic.com,,,,,-1,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,41486,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,18,2,192,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,104,DNS,Network,0,6,p2p.connectpanasonic.com,,,,,-1,
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,39907,142.250.182.131,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,76001,48,4283,1.70E+12,1.70E+12,75990,21,1850,1.70E+12,1.70E+12,75990,27,2433,TLS,Web,1,1,,,,,,-1,
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,39907,142.250.182.131,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,76001,48,4475,1.70E+12,1.70E+12,75990,21,1934,1.70E+12,1.70E+12,75990,27,2541,TLS,Web,1,1,,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,52790,31.13.79.2,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,119981,25,2157,1.70E+12,1.70E+12,119981,14,1197,1.70E+12,1.70E+12,119976,11,960,TLS,Web,0,6,,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,52790,31.13.79.2,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,119981,25,2257,1.70E+12,1.70E+12,119981,14,1253,1.70E+12,1.70E+12,119976,11,1004,TLS,Web,0,6,,,,,,-1,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,38081,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,21,2,184,1.70E+12,1.70E+12,0,1,84,1.70E+12,1.70E+12,0,1,100,DNS,Network,0,6,p2p.connectpanasonic.com,,,,,-1,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,38081,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,21,2,192,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,104,DNS,Network,0,6,p2p.connectpanasonic.com,,,,,-1,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,34429,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,0,1.70E+12,1.70E+12,2078,6,1842,1.70E+12,1.70E+12,2078,6,1842,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,34429,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,0,1.70E+12,1.70E+12,2078,6,1866,1.70E+12,1.70E+12,2078,6,1866,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,49077,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,0,1.70E+12,1.70E+12,2060,6,1842,1.70E+12,1.70E+12,2060,6,1842,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,49077,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,0,1.70E+12,1.70E+12,2060,6,1866,1.70E+12,1.70E+12,2060,6,1866,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,52540,142.250.76.74,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,13361,54,13593,1.70E+12,1.70E+12,13361,26,4948,1.70E+12,1.70E+12,13345,28,8645,TLS.GoogleServices,Web,0,6,play.googleapis.com,6f5e62edfa5933b1332ddf8b9fb3ef9d,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,52540,142.250.76.74,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,13361,54,13809,1.70E+12,1.70E+12,13361,26,5052,1.70E+12,1.70E+12,13345,28,8757,TLS.GoogleServices,Web,0,6,play.googleapis.com,6f5e62edfa5933b1332ddf8b9fb3ef9d,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
52.152.90.172,52:54:00:c2:9a:03,52:54:00,443,192.168.5.65,ec:9b:8b:02:24:38,ec:9b:8b,61908,6,4,0,0,1.70E+12,1.70E+12,0,1,60,1.70E+12,1.70E+12,0,1,60,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
52.152.90.172,52:54:00:c2:9a:03,52:54:00,443,192.168.5.65,ec:9b:8b:02:24:38,ec:9b:8b,61908,6,4,2,0,1.70E+12,1.70E+12,0,1,64,1.70E+12,1.70E+12,0,1,64,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,58058,142.250.76.67,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,28361,2,132,1.70E+12,1.70E+12,28361,2,132,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,58058,142.250.76.67,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,28361,2,140,1.70E+12,1.70E+12,28361,2,140,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,63605,31.13.79.63,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,9992,5,6470,1.70E+12,1.70E+12,9992,5,6470,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,graph.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,63605,31.13.79.63,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,9992,5,6490,1.70E+12,1.70E+12,9992,5,6490,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,graph.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,46482,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,1,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,46482,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,1,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,52401,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,104,1.70E+12,1.70E+12,0,1,104,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,36289,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,36289,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,52401,17,4,0,0,1.70E+12,1.70E+12,0,1,244,1.70E+12,1.70E+12,0,1,244,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,55638,142.250.193.106,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,256,36,11617,1.70E+12,1.70E+12,240,14,3162,1.70E+12,1.70E+12,245,22,8455,TLS.GoogleServices,Web,0,6,digitalassetlinks.googleapis.com,33490b1d5377580b19f7f9b5849d7991,eb1d94daa7e0344597e756a1fb6e7054,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,55638,142.250.193.106,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,256,36,11761,1.70E+12,1.70E+12,240,14,3218,1.70E+12,1.70E+12,245,22,8543,TLS.GoogleServices,Web,0,6,digitalassetlinks.googleapis.com,33490b1d5377580b19f7f9b5849d7991,eb1d94daa7e0344597e756a1fb6e7054,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39818,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7006,4,296,1.70E+12,1.70E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39818,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7006,4,312,1.70E+12,1.70E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50044,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7007,4,296,1.70E+12,1.70E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50044,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7007,4,312,1.70E+12,1.70E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38302,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7009,4,296,1.70E+12,1.70E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38302,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7009,4,312,1.70E+12,1.70E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45172,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7005,4,296,1.70E+12,1.70E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45172,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7005,4,312,1.70E+12,1.70E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39840,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7002,4,296,1.70E+12,1.70E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39840,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7002,4,312,1.70E+12,1.70E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38314,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7006,4,296,1.70E+12,1.70E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38314,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7006,4,312,1.70E+12,1.70E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51110,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7004,4,296,1.70E+12,1.70E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51110,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7004,4,312,1.70E+12,1.70E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45184,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7004,4,296,1.70E+12,1.70E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45184,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7004,4,312,1.70E+12,1.70E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,48288,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,48288,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,43946,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,43946,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,54217,132.163.97.3,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,54217,132.163.97.3,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45194,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7002,4,296,1.70E+12,1.70E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45194,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7002,4,312,1.70E+12,1.70E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51120,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7002,4,296,1.70E+12,1.70E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51120,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7002,4,312,1.70E+12,1.70E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38334,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7003,4,296,1.70E+12,1.70E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38334,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7003,4,312,1.70E+12,1.70E+12,7003,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51130,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7002,4,296,1.70E+12,1.70E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51130,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7002,4,312,1.70E+12,1.70E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,54004,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,19,2,158,1.70E+12,1.70E+12,0,1,71,1.70E+12,1.70E+12,0,1,87,DNS,Network,0,6,ntp.cdac.in,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,54004,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,19,2,166,1.70E+12,1.70E+12,0,1,75,1.70E+12,1.70E+12,0,1,91,DNS,Network,0,6,ntp.cdac.in,,,,,-1,
173.223.84.23,52:54:00:c2:9a:03,52:54:00,443,192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44206,6,4,0,0,1.70E+12,1.70E+12,24156,8,672,1.70E+12,1.70E+12,24156,8,672,0,0,0,0,0,TLS,Web,0,6,,,,,,-1,
173.223.84.23,52:54:00:c2:9a:03,52:54:00,443,192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44206,6,4,2,0,1.70E+12,1.70E+12,24156,8,704,1.70E+12,1.70E+12,24156,8,704,0,0,0,0,0,TLS,Web,0,6,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,45634,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,223,1.70E+12,1.70E+12,0,1,81,1.70E+12,1.70E+12,0,1,142,DNS.GoogleServices,Network,0,6,alt4-mtalk.google.com,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,45634,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,231,1.70E+12,1.70E+12,0,1,85,1.70E+12,1.70E+12,0,1,146,DNS.GoogleServices,Network,0,6,alt4-mtalk.google.com,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,37293,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,37293,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,50528,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,50528,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,56485,132.163.96.6,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,56485,132.163.96.6,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,54595,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,0,1.70E+12,1.70E+12,2076,6,1842,1.70E+12,1.70E+12,2076,6,1842,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,54595,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,0,1.70E+12,1.70E+12,2076,6,1866,1.70E+12,1.70E+12,2076,6,1866,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,33178,159.138.103.97,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,1630,18,3571,1.70E+12,1.70E+12,1630,9,2341,1.70E+12,1.70E+12,1316,9,1230,TLS,Web,0,6,events-dra.op.dbankcloud.cn,4e205a36bbf192a5a9e5e71bdf53fb43,cb980ccca0749290a2e112d406e39b25,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,33178,159.138.103.97,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,1630,18,3643,1.70E+12,1.70E+12,1630,9,2377,1.70E+12,1.70E+12,1316,9,1266,TLS,Web,0,6,events-dra.op.dbankcloud.cn,4e205a36bbf192a5a9e5e71bdf53fb43,cb980ccca0749290a2e112d406e39b25,,,-1,
192.168.5.167,ec:9b:8b:02:24:38,ec:9b:8b,64364,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,511,4,490,1.70E+12,1.70E+12,511,2,186,1.70E+12,1.70E+12,511,2,304,DNS,Network,0,6,_ldap._tcp.dc._msdcs.blr1.cdac.in,,,,,-1,
192.168.5.167,ec:9b:8b:02:24:38,ec:9b:8b,64364,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,511,4,506,1.70E+12,1.70E+12,511,2,194,1.70E+12,1.70E+12,511,2,312,DNS,Network,0,6,_ldap._tcp.dc._msdcs.blr1.cdac.in,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,50237,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,50237,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,47553,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,1,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
