src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44564,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7000,4,296,1.6987E+12,1.6987E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44564,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7000,4,312,1.6987E+12,1.6987E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46096,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46096,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51438,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7004,4,296,1.6987E+12,1.6987E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51438,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57366,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57366,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46108,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46108,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56334,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7000,4,296,1.6987E+12,1.6987E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56334,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7000,4,312,1.6987E+12,1.6987E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57388,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57388,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44600,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44600,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.1.10,52:54:00:4c:6f:d9,52:54:00,64825,192.168.1.15,52:54:00:60:4e:b0,52:54:00,54556,6,4,0,1.6987E+12,1.6987E+12,39,4,252,1.6987E+12,1.6987E+12,39,2,126,1.6987E+12,1.6987E+12,39,2,126,Unknown,Unspecified,0,0,,,,,
192.168.1.10,52:54:00:4c:6f:d9,52:54:00,64825,192.168.1.15,52:54:00:60:4e:b0,52:54:00,54556,6,4,2,1.6987E+12,1.6987E+12,39,4,268,1.6987E+12,1.6987E+12,39,2,134,1.6987E+12,1.6987E+12,39,2,134,Unknown,Unspecified,0,0,,,,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,56714,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53661,6,4,0,1.6987E+12,1.6987E+12,102,4,252,1.6987E+12,1.6987E+12,102,2,126,1.6987E+12,1.6987E+12,102,2,126,Unknown,Unspecified,0,0,,,,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,56714,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53661,6,4,2,1.6987E+12,1.6987E+12,102,4,268,1.6987E+12,1.6987E+12,102,2,134,1.6987E+12,1.6987E+12,102,2,134,Unknown,Unspecified,0,0,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40644,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40644,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,32870,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,32870,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,40961,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,40961,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.5.167,ec:9b:8b:02:24:38,ec:9b:8b,57901,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,515,4,490,1.6987E+12,1.6987E+12,514,2,186,1.6987E+12,1.6987E+12,514,2,304,DNS,Network,0,6,_ldap._tcp.dc._msdcs.blr1.cdac.in,,,,
192.168.5.167,ec:9b:8b:02:24:38,ec:9b:8b,57901,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,515,4,506,1.6987E+12,1.6987E+12,514,2,194,1.6987E+12,1.6987E+12,514,2,312,DNS,Network,0,6,_ldap._tcp.dc._msdcs.blr1.cdac.in,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,53707,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,53707,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,52591,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,52591,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45420,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45420,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,37586,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,19,2,219,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,137,DNS,Network,0,6,1.ciscome.pool.ntp.org,,,,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,37586,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,19,2,227,1.6987E+12,1.6987E+12,0,1,86,1.6987E+12,1.6987E+12,0,1,141,DNS,Network,0,6,1.ciscome.pool.ntp.org,,,,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,42197,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,164,2,228,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,146,DNS,Network,0,6,1.ciscome.pool.ntp.org,,,,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,42197,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,164,2,236,1.6987E+12,1.6987E+12,0,1,86,1.6987E+12,1.6987E+12,0,1,150,DNS,Network,0,6,1.ciscome.pool.ntp.org,,,,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,60768,139.59.15.185,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,4002,3,270,1.6987E+12,1.6987E+12,4002,3,270,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,60768,139.59.15.185,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,4002,3,282,1.6987E+12,1.6987E+12,4002,3,282,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,33024,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,100,2,462,1.6987E+12,1.6987E+12,0,1,103,1.6987E+12,1.6987E+12,0,1,359,DNS.GoogleServices,Network,0,6,firebaseremoteconfigrealtime.googleapis.com,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,33024,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,100,2,470,1.6987E+12,1.6987E+12,0,1,107,1.6987E+12,1.6987E+12,0,1,363,DNS.GoogleServices,Network,0,6,firebaseremoteconfigrealtime.googleapis.com,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42016,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,40,2,208,1.6987E+12,1.6987E+12,0,1,78,1.6987E+12,1.6987E+12,0,1,130,DNS.Facebook,Network,0,6,graph.facebook.com,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42016,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,40,2,216,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,134,DNS.Facebook,Network,0,6,graph.facebook.com,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,22346,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,2005,4,402,1.6987E+12,1.6987E+12,2005,2,144,1.6987E+12,1.6987E+12,1798,2,258,DNS,Network,0,6,sdk.split.io,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,22346,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,2005,4,418,1.6987E+12,1.6987E+12,2005,2,152,1.6987E+12,1.6987E+12,1798,2,266,DNS,Network,0,6,sdk.split.io,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,58397,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,58397,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,33679,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,33679,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.5.239,ec:9b:8b:02:24:38,ec:9b:8b,55503,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,222,3,419,1.6987E+12,1.6987E+12,67,2,178,1.6987E+12,1.6987E+12,0,1,241,DNS.Microsoft,Network,0,6,v10.events.data.microsoft.com,,,,
192.168.5.239,ec:9b:8b:02:24:38,ec:9b:8b,55503,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,222,3,431,1.6987E+12,1.6987E+12,67,2,186,1.6987E+12,1.6987E+12,0,1,245,DNS.Microsoft,Network,0,6,v10.events.data.microsoft.com,,,,
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,49597,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,138,2,259,1.6987E+12,1.6987E+12,0,1,78,1.6987E+12,1.6987E+12,0,1,181,DNS.Microsoft,Network,0,6,edge.microsoft.com,,,,
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,49597,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,138,2,267,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,185,DNS.Microsoft,Network,0,6,edge.microsoft.com,,,,
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,55763,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,110,2,213,1.6987E+12,1.6987E+12,0,1,78,1.6987E+12,1.6987E+12,0,1,135,DNS.Microsoft,Network,0,6,edge.microsoft.com,,,,
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,55763,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,110,2,221,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,139,DNS.Microsoft,Network,0,6,edge.microsoft.com,,,,
192.168.5.239,ec:9b:8b:02:24:38,ec:9b:8b,64546,104.46.162.225,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,4192,35,15680,1.6987E+12,1.6987E+12,3562,17,9499,1.6987E+12,1.6987E+12,4032,18,6181,TLS.Microsoft,Cloud,0,6,v10.events.data.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,,,
192.168.5.239,ec:9b:8b:02:24:38,ec:9b:8b,64546,104.46.162.225,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,4192,34,15762,1.6987E+12,1.6987E+12,3562,16,9509,1.6987E+12,1.6987E+12,4032,18,6253,TLS.Microsoft,Cloud,0,6,v10.events.data.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,57003,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,45,2,436,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,346,DNS.GoogleServices,Network,0,6,firebaselogging.googleapis.com,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,57003,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,45,2,444,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,350,DNS.GoogleServices,Network,0,6,firebaselogging.googleapis.com,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,46544,14.139.60.103,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,46544,14.139.60.103,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57430,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57430,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44642,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44642,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56394,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56394,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51512,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7007,4,296,1.6987E+12,1.6987E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51512,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7007,4,312,1.6987E+12,1.6987E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44662,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44662,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56416,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56416,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51534,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51534,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57464,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7007,4,296,1.6987E+12,1.6987E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57464,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7007,4,312,1.6987E+12,1.6987E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46208,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46208,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56436,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56436,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51554,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7001,4,296,1.6987E+12,1.6987E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51554,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7001,4,312,1.6987E+12,1.6987E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,57054,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,57054,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,37596,20.198.119.84,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,36,2,126,1.6987E+12,1.6987E+12,0,1,60,1.6987E+12,1.6987E+12,0,1,66,TLS,Web,1,1,,,,,
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,37596,20.198.119.84,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,36,2,134,1.6987E+12,1.6987E+12,0,1,64,1.6987E+12,1.6987E+12,0,1,70,TLS,Web,1,1,,,,,
