src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,54992,3.6.167.101,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,38,5,792,1.6987E+12,1.6987E+12,38,3,186,1.6987E+12,1.6987E+12,0,2,606,TLS,Web,0,6,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,54992,3.6.167.101,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,38,5,812,1.6987E+12,1.6987E+12,38,3,198,1.6987E+12,1.6987E+12,0,2,614,TLS,Web,0,6,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44134,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,17,3,198,1.6987E+12,1.6987E+12,17,2,132,1.6987E+12,1.6987E+12,0,1,66,TLS,Web,1,1,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44134,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,17,3,210,1.6987E+12,1.6987E+12,17,2,140,1.6987E+12,1.6987E+12,0,1,70,TLS,Web,1,1,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44126,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,17,3,198,1.6987E+12,1.6987E+12,17,2,132,1.6987E+12,1.6987E+12,0,1,66,TLS,Web,1,1,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44126,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,17,3,210,1.6987E+12,1.6987E+12,17,2,140,1.6987E+12,1.6987E+12,0,1,70,TLS,Web,1,1,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,51794,108.158.63.247,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,34,3,198,1.6987E+12,1.6987E+12,34,2,132,1.6987E+12,1.6987E+12,0,1,66,TLS,Web,1,1,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,51794,108.158.63.247,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,34,3,210,1.6987E+12,1.6987E+12,34,2,140,1.6987E+12,1.6987E+12,0,1,70,TLS,Web,1,1,,,,,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,45401,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,0,1.6987E+12,1.6987E+12,9015,3,222,1.6987E+12,1.6987E+12,9015,3,222,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,45401,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,2,1.6987E+12,1.6987E+12,9015,3,234,1.6987E+12,1.6987E+12,9015,3,234,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,60920,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,266,3,300,1.6987E+12,1.6987E+12,99,2,148,1.6987E+12,1.6987E+12,0,1,152,DNS,Network,0,6,www.xboxab.com,,,,
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,60920,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,266,3,312,1.6987E+12,1.6987E+12,99,2,156,1.6987E+12,1.6987E+12,0,1,156,DNS,Network,0,6,www.xboxab.com,,,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,56334,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,1.6987E+12,1.6987E+12,3004,4,868,1.6987E+12,1.6987E+12,3004,4,868,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,56334,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,2,1.6987E+12,1.6987E+12,3004,4,884,1.6987E+12,1.6987E+12,3004,4,884,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,56628,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,0,1.6987E+12,1.6987E+12,9015,3,222,1.6987E+12,1.6987E+12,9015,3,222,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,56628,13.233.16.117,52:54:00:c2:9a:03,52:54:00,12366,6,4,2,1.6987E+12,1.6987E+12,9015,3,234,1.6987E+12,1.6987E+12,9015,3,234,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
173.194.202.188,52:54:00:c2:9a:03,52:54:00,443,192.168.4.251,ec:9b:8b:02:24:38,ec:9b:8b,36312,6,4,0,1.6987E+12,1.6987E+12,854,4,316,1.6987E+12,1.6987E+12,854,2,156,1.6987E+12,1.6987E+12,54,2,160,TLS,Web,0,6,,,,,
173.194.202.188,52:54:00:c2:9a:03,52:54:00,443,192.168.4.251,ec:9b:8b:02:24:38,ec:9b:8b,36312,6,4,2,1.6987E+12,1.6987E+12,854,4,332,1.6987E+12,1.6987E+12,854,2,164,1.6987E+12,1.6987E+12,54,2,168,TLS,Web,0,6,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40900,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40900,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,36422,108.159.61.5,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,57,3,198,1.6987E+12,1.6987E+12,57,2,132,1.6987E+12,1.6987E+12,0,1,66,TLS,Web,1,1,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,36422,108.159.61.5,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,57,3,210,1.6987E+12,1.6987E+12,57,2,140,1.6987E+12,1.6987E+12,0,1,70,TLS,Web,1,1,,,,,
192.168.4.76,ec:9b:8b:02:24:38,ec:9b:8b,51256,10.182.1.235,52:54:00:c2:9a:03,52:54:00,9100,6,4,0,1.6987E+12,1.6987E+12,9002,3,194,1.6987E+12,1.6987E+12,9002,3,194,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.4.76,ec:9b:8b:02:24:38,ec:9b:8b,51256,10.182.1.235,52:54:00:c2:9a:03,52:54:00,9100,6,4,2,1.6987E+12,1.6987E+12,9002,3,206,1.6987E+12,1.6987E+12,9002,3,206,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
142.250.195.110,52:54:00:c2:9a:03,52:54:00,443,192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,54116,6,4,0,1.6987E+12,1.6987E+12,56746,11,1736,1.6987E+12,1.6987E+12,56746,11,1736,0,0,0,0,0,TLS,Web,0,6,,,,,
142.250.195.110,52:54:00:c2:9a:03,52:54:00,443,192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,54116,6,4,2,1.6987E+12,1.6987E+12,56746,11,1780,1.6987E+12,1.6987E+12,56746,11,1780,0,0,0,0,0,TLS,Web,0,6,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40818,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7010,4,296,1.6987E+12,1.6987E+12,7010,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40818,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7010,4,312,1.6987E+12,1.6987E+12,7010,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52574,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52574,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,42354,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,42354,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,58252,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,58252,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,50906,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,50906,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,47706,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7003,4,296,1.6987E+12,1.6987E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,47706,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7003,4,312,1.6987E+12,1.6987E+12,7003,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53632,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7003,4,296,1.6987E+12,1.6987E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53632,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40844,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7004,4,296,1.6987E+12,1.6987E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40844,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52596,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,52596,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53644,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53644,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53652,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7001,4,296,1.6987E+12,1.6987E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53652,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7001,4,312,1.6987E+12,1.6987E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,40546,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2045,6,1830,1.6987E+12,1.6987E+12,2045,6,1830,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,40546,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2045,6,1854,1.6987E+12,1.6987E+12,2045,6,1854,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,58106,216.58.196.170,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,TLS,Web,0,6,,,,,
192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,58106,216.58.196.170,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,TLS,Web,0,6,,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,36001,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,36001,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,38761,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,38761,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,55864,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,55864,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.176,ec:9b:8b:02:24:38,ec:9b:8b,11737,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,337,2,228,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,146,DNS,Network,0,6,2.android.pool.ntp.org,,,,
192.168.4.176,ec:9b:8b:02:24:38,ec:9b:8b,11737,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,337,2,236,1.6987E+12,1.6987E+12,0,1,86,1.6987E+12,1.6987E+12,0,1,150,DNS,Network,0,6,2.android.pool.ntp.org,,,,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,47386,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2047,6,1848,1.6987E+12,1.6987E+12,2047,6,1848,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,47386,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2047,6,1872,1.6987E+12,1.6987E+12,2047,6,1872,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,0,224.0.0.22,01:00:5e:00:00:16,01:00:5e,0,2,4,0,1.6987E+12,1.6987E+12,119955,2392,144456,1.6987E+12,1.6987E+12,119955,2392,144456,0,0,0,0,0,IGMP,Network,0,6,,,,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58562,52.137.106.217,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,6535,33,16577,1.6987E+12,1.6987E+12,6535,18,3446,1.6987E+12,1.6987E+12,5455,15,13131,TLS.Microsoft,Cloud,0,6,settings.data.microsoft.com,a5804cc8972df3ab8b7ccde6b7a9e0f4,15af977ce25de452b96affa2addb1036,,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58562,52.137.106.217,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,6535,33,16709,1.6987E+12,1.6987E+12,6535,18,3518,1.6987E+12,1.6987E+12,5455,15,13191,TLS.Microsoft,Cloud,0,6,settings.data.microsoft.com,a5804cc8972df3ab8b7ccde6b7a9e0f4,15af977ce25de452b96affa2addb1036,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,123,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,1,2,324,1.6987E+12,1.6987E+12,0,1,162,1.6987E+12,1.6987E+12,0,1,162,NTP,System,0,6,,,,,
192.168.1.15,52:54:00:60:4e:b0,52:54:00,123,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,1,2,332,1.6987E+12,1.6987E+12,0,1,166,1.6987E+12,1.6987E+12,0,1,166,NTP,System,0,6,,,,,
142.250.182.14,52:54:00:c2:9a:03,52:54:00,80,192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,45006,6,4,0,1.6987E+12,1.6987E+12,116637,12,792,1.6987E+12,1.6987E+12,0,1,66,1.6987E+12,1.6987E+12,116536,11,726,HTTP,Web,1,1,,,,,
142.250.182.14,52:54:00:c2:9a:03,52:54:00,80,192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,45006,6,4,2,1.6987E+12,1.6987E+12,116637,12,840,1.6987E+12,1.6987E+12,0,1,70,1.6987E+12,1.6987E+12,116536,11,770,HTTP,Web,1,1,,,,,
192.168.5.239,ec:9b:8b:02:24:38,ec:9b:8b,62475,20.198.118.190,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,34,2,126,1.6987E+12,1.6987E+12,0,1,60,1.6987E+12,1.6987E+12,0,1,66,TLS,Web,1,1,,,,,
192.168.5.239,ec:9b:8b:02:24:38,ec:9b:8b,62475,20.198.118.190,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,34,2,134,1.6987E+12,1.6987E+12,0,1,64,1.6987E+12,1.6987E+12,0,1,70,TLS,Web,1,1,,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,58861,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,58861,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.5.183,ec:9b:8b:02:24:38,ec:9b:8b,58500,52.66.78.166,52:54:00:c2:9a:03,52:54:00,5222,6,4,0,1.6987E+12,1.6987E+12,139,10,1498,1.6987E+12,1.6987E+12,139,6,1055,1.6987E+12,1.6987E+12,74,4,443,Xiaomi,Web,0,6,,,,,
192.168.5.183,ec:9b:8b:02:24:38,ec:9b:8b,58500,52.66.78.166,52:54:00:c2:9a:03,52:54:00,5222,6,4,2,1.6987E+12,1.6987E+12,139,10,1538,1.6987E+12,1.6987E+12,139,6,1079,1.6987E+12,1.6987E+12,74,4,459,Xiaomi,Web,0,6,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53756,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,53756,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51090,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51090,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,33118,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,33118,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,49239,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,49239,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,47780,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,6999,4,296,1.6987E+12,1.6987E+12,6999,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,47780,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,6999,4,312,1.6987E+12,1.6987E+12,6999,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,1730,142.250.196.14,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,14927,6,433,1.6987E+12,1.6987E+12,14927,3,180,1.6987E+12,1.6987E+12,14917,3,253,TLS,Web,1,1,,,,,
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,1730,142.250.196.14,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,14927,6,457,1.6987E+12,1.6987E+12,14927,3,192,1.6987E+12,1.6987E+12,14917,3,265,TLS,Web,1,1,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40926,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7003,4,296,1.6987E+12,1.6987E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,40926,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7003,4,312,1.6987E+12,1.6987E+12,7003,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,42470,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
